SCATS Number,Date,IntervalNum,Flow,Hour
970,2006-10-10,58,901,14
970,2006-10-10,59,936,14
970,2006-10-10,60,967,15
970,2006-10-10,61,1081,15
970,2006-10-10,62,1086,15
970,2006-10-10,63,1070,15
970,2006-10-10,64,1109,16
970,2006-10-10,65,1212,16
970,2006-10-10,66,1183,16
970,2006-10-10,67,1107,16
970,2006-10-10,68,1182,17
970,2006-10-10,69,1256,17
970,2006-10-10,70,1279,17
970,2006-10-10,71,1288,17
970,2006-10-10,72,1208,18
970,2006-10-10,73,1199,18
970,2006-10-10,74,1071,18
970,2006-10-10,75,899,18
970,2006-10-10,76,792,19
970,2006-10-10,77,713,19
970,2006-10-10,78,680,19
970,2006-10-10,79,563,19
970,2006-10-10,80,513,20
970,2006-10-10,81,469,20
970,2006-10-10,82,440,20
970,2006-10-10,83,471,20
970,2006-10-10,84,487,21
970,2006-10-10,85,441,21
970,2006-10-10,86,472,21
970,2006-10-10,87,391,21
970,2006-10-10,88,377,22
970,2006-10-10,89,318,22
970,2006-10-10,90,314,22
970,2006-10-10,91,321,22
970,2006-10-10,92,197,23
970,2006-10-10,93,166,23
970,2006-10-10,94,164,23
970,2006-10-10,95,117,23
970,2006-10-11,0,97,0
970,2006-10-11,1,85,0
970,2006-10-11,2,62,0
970,2006-10-11,3,58,0
970,2006-10-11,4,38,1
970,2006-10-11,5,40,1
970,2006-10-11,6,35,1
970,2006-10-11,7,24,1
970,2006-10-11,8,32,2
970,2006-10-11,9,30,2
970,2006-10-11,10,24,2
970,2006-10-11,11,21,2
970,2006-10-11,12,23,3
970,2006-10-11,13,18,3
970,2006-10-11,14,26,3
970,2006-10-11,15,20,3
970,2006-10-11,16,20,4
970,2006-10-11,17,29,4
970,2006-10-11,18,43,4
970,2006-10-11,19,43,4
970,2006-10-11,20,50,5
970,2006-10-11,21,97,5
970,2006-10-11,22,140,5
970,2006-10-11,23,185,5
970,2006-10-11,24,259,6
970,2006-10-11,25,386,6
970,2006-10-11,26,607,6
970,2006-10-11,27,684,6
970,2006-10-11,28,836,7
970,2006-10-11,29,1041,7
970,2006-10-11,30,1124,7
970,2006-10-11,31,1276,7
970,2006-10-11,32,1286,8
970,2006-10-11,33,1224,8
970,2006-10-11,34,1233,8
970,2006-10-11,35,1216,8
970,2006-10-11,36,1051,9
970,2006-10-11,37,968,9
970,2006-10-11,38,963,9
970,2006-10-11,39,953,9
970,2006-10-11,40,826,10
970,2006-10-11,41,848,10
970,2006-10-11,42,882,10
970,2006-10-11,43,788,10
970,2006-10-11,44,802,11
970,2006-10-11,45,830,11
970,2006-10-11,46,803,11
970,2006-10-11,47,741,11
970,2006-10-11,48,873,12
970,2006-10-11,49,799,12
970,2006-10-11,50,794,12
970,2006-10-11,51,773,12
970,2006-10-11,52,876,13
970,2006-10-11,53,820,13
970,2006-10-11,54,796,13
970,2006-10-11,55,816,13
970,2006-10-11,56,812,14
970,2006-10-11,57,772,14
970,2006-10-11,58,884,14
970,2006-10-11,59,866,14
970,2006-10-11,60,995,15
970,2006-10-11,61,990,15
970,2006-10-11,62,1020,15
970,2006-10-11,63,1112,15
970,2006-10-11,64,1139,16
970,2006-10-11,65,1226,16
970,2006-10-11,66,1227,16
970,2006-10-11,67,1216,16
970,2006-10-11,68,1135,17
970,2006-10-11,69,1279,17
970,2006-10-11,70,1257,17
970,2006-10-11,71,1271,17
970,2006-10-11,72,1217,18
970,2006-10-11,73,1207,18
970,2006-10-11,74,958,18
970,2006-10-11,75,923,18
970,2006-10-11,76,809,19
970,2006-10-11,77,760,19
970,2006-10-11,78,624,19
970,2006-10-11,79,578,19
970,2006-10-11,80,530,20
970,2006-10-11,81,438,20
970,2006-10-11,82,432,20
970,2006-10-11,83,438,20
970,2006-10-11,84,455,21
970,2006-10-11,85,412,21
970,2006-10-11,86,405,21
970,2006-10-11,87,455,21
970,2006-10-11,88,420,22
970,2006-10-11,89,395,22
970,2006-10-11,90,285,22
970,2006-10-11,91,271,22
970,2006-10-11,92,223,23
970,2006-10-11,93,192,23
970,2006-10-11,94,167,23
970,2006-10-11,95,136,23
970,2006-10-12,0,94,0
970,2006-10-12,1,64,0
970,2006-10-12,2,56,0
970,2006-10-12,3,52,0
970,2006-10-12,4,44,1
970,2006-10-12,5,56,1
970,2006-10-12,6,42,1
970,2006-10-12,7,39,1
970,2006-10-12,8,25,2
970,2006-10-12,9,27,2
970,2006-10-12,10,29,2
970,2006-10-12,11,29,2
970,2006-10-12,12,19,3
970,2006-10-12,13,20,3
970,2006-10-12,14,19,3
970,2006-10-12,15,26,3
970,2006-10-12,16,36,4
970,2006-10-12,17,41,4
970,2006-10-12,18,44,4
970,2006-10-12,19,45,4
970,2006-10-12,20,52,5
970,2006-10-12,21,102,5
970,2006-10-12,22,162,5
970,2006-10-12,23,195,5
970,2006-10-12,24,306,6
970,2006-10-12,25,401,6
970,2006-10-12,26,620,6
970,2006-10-12,27,732,6
970,2006-10-12,28,759,7
970,2006-10-12,29,1063,7
970,2006-10-12,30,1157,7
970,2006-10-12,31,1223,7
970,2006-10-12,32,1253,8
970,2006-10-12,33,1269,8
970,2006-10-12,34,1316,8
970,2006-10-12,35,1183,8
970,2006-10-12,36,1097,9
970,2006-10-12,37,1030,9
970,2006-10-12,38,1016,9
970,2006-10-12,39,968,9
970,2006-10-12,40,843,10
970,2006-10-12,41,868,10
970,2006-10-12,42,867,10
970,2006-10-12,43,851,10
970,2006-10-12,44,843,11
970,2006-10-12,45,861,11
970,2006-10-12,46,850,11
970,2006-10-12,47,855,11
970,2006-10-12,48,838,12
970,2006-10-12,49,872,12
970,2006-10-12,50,840,12
970,2006-10-12,51,869,12
970,2006-10-12,52,849,13
970,2006-10-12,53,777,13
970,2006-10-12,54,880,13
970,2006-10-12,55,853,13
970,2006-10-12,56,853,14
970,2006-10-12,57,867,14
970,2006-10-12,58,880,14
970,2006-10-12,59,934,14
970,2006-10-12,60,1026,15
970,2006-10-12,61,988,15
970,2006-10-12,62,1085,15
970,2006-10-12,63,1109,15
970,2006-10-12,64,1139,16
970,2006-10-12,65,1153,16
970,2006-10-12,66,1205,16
970,2006-10-12,67,1204,16
970,2006-10-12,68,1196,17
970,2006-10-12,69,1236,17
970,2006-10-12,70,1272,17
970,2006-10-12,71,1287,17
970,2006-10-12,72,1187,18
970,2006-10-12,73,1128,18
970,2006-10-12,74,1078,18
970,2006-10-12,75,928,18
970,2006-10-12,76,918,19
970,2006-10-12,77,810,19
970,2006-10-12,78,765,19
970,2006-10-12,79,619,19
970,2006-10-12,80,590,20
970,2006-10-12,81,550,20
970,2006-10-12,82,587,20
970,2006-10-12,83,571,20
970,2006-10-12,84,577,21
970,2006-10-12,85,579,21
970,2006-10-12,86,510,21
970,2006-10-12,87,462,21
970,2006-10-12,88,415,22
970,2006-10-12,89,365,22
970,2006-10-12,90,331,22
970,2006-10-12,91,283,22
970,2006-10-12,92,270,23
970,2006-10-12,93,194,23
970,2006-10-12,94,169,23
970,2006-10-12,95,123,23
970,2006-10-13,0,111,0
970,2006-10-13,1,113,0
970,2006-10-13,2,87,0
970,2006-10-13,3,85,0
970,2006-10-13,4,57,1
970,2006-10-13,5,52,1
970,2006-10-13,6,56,1
970,2006-10-13,7,36,1
970,2006-10-13,8,38,2
970,2006-10-13,9,47,2
970,2006-10-13,10,31,2
970,2006-10-13,11,22,2
970,2006-10-13,12,22,3
970,2006-10-13,13,23,3
970,2006-10-13,14,27,3
970,2006-10-13,15,30,3
970,2006-10-13,16,31,4
970,2006-10-13,17,42,4
970,2006-10-13,18,45,4
970,2006-10-13,19,46,4
970,2006-10-13,20,62,5
970,2006-10-13,21,88,5
970,2006-10-13,22,134,5
970,2006-10-13,23,193,5
970,2006-10-13,24,282,6
970,2006-10-13,25,375,6
970,2006-10-13,26,591,6
970,2006-10-13,27,681,6
970,2006-10-13,28,784,7
970,2006-10-13,29,1009,7
970,2006-10-13,30,1144,7
970,2006-10-13,31,1248,7
970,2006-10-13,32,1245,8
970,2006-10-13,33,1217,8
970,2006-10-13,34,1256,8
970,2006-10-13,35,1089,8
970,2006-10-13,36,1026,9
970,2006-10-13,37,916,9
970,2006-10-13,38,926,9
970,2006-10-13,39,877,9
970,2006-10-13,40,797,10
970,2006-10-13,41,849,10
970,2006-10-13,42,811,10
970,2006-10-13,43,808,10
970,2006-10-13,44,867,11
970,2006-10-13,45,849,11
970,2006-10-13,46,902,11
970,2006-10-13,47,878,11
970,2006-10-13,48,922,12
970,2006-10-13,49,903,12
970,2006-10-13,50,930,12
970,2006-10-13,51,875,12
970,2006-10-13,52,864,13
970,2006-10-13,53,884,13
970,2006-10-13,54,901,13
970,2006-10-13,55,889,13
970,2006-10-13,56,940,14
970,2006-10-13,57,893,14
970,2006-10-13,58,955,14
970,2006-10-13,59,1020,14
970,2006-10-13,60,989,15
970,2006-10-13,61,1123,15
970,2006-10-13,62,1146,15
970,2006-10-13,63,1143,15
970,2006-10-13,64,1168,16
970,2006-10-13,65,1258,16
970,2006-10-13,66,1215,16
970,2006-10-13,67,1218,16
970,2006-10-13,68,1193,17
970,2006-10-13,69,1223,17
970,2006-10-13,70,1331,17
970,2006-10-13,71,1244,17
970,2006-10-13,72,1271,18
970,2006-10-13,73,1211,18
970,2006-10-13,74,1033,18
970,2006-10-13,75,1077,18
970,2006-10-13,76,928,19
970,2006-10-13,77,818,19
970,2006-10-13,78,745,19
970,2006-10-13,79,705,19
970,2006-10-13,80,586,20
970,2006-10-13,81,529,20
970,2006-10-13,82,500,20
970,2006-10-13,83,516,20
970,2006-10-13,84,556,21
970,2006-10-13,85,603,21
970,2006-10-13,86,412,21
970,2006-10-13,87,366,21
970,2006-10-13,88,399,22
970,2006-10-13,89,356,22
970,2006-10-13,90,360,22
970,2006-10-13,91,356,22
970,2006-10-13,92,335,23
970,2006-10-13,93,299,23
970,2006-10-13,94,285,23
970,2006-10-13,95,239,23
970,2006-10-14,0,220,0
970,2006-10-14,1,212,0
970,2006-10-14,2,174,0
970,2006-10-14,3,162,0
970,2006-10-14,4,121,1
970,2006-10-14,5,130,1
970,2006-10-14,6,87,1
970,2006-10-14,7,108,1
970,2006-10-14,8,64,2
970,2006-10-14,9,73,2
970,2006-10-14,10,79,2
970,2006-10-14,11,61,2
970,2006-10-14,12,47,3
970,2006-10-14,13,59,3
970,2006-10-14,14,58,3
970,2006-10-14,15,43,3
970,2006-10-14,16,49,4
970,2006-10-14,17,42,4
970,2006-10-14,18,53,4
970,2006-10-14,19,49,4
970,2006-10-14,20,58,5
970,2006-10-14,21,71,5
970,2006-10-14,22,85,5
970,2006-10-14,23,108,5
970,2006-10-14,24,123,6
970,2006-10-14,25,168,6
970,2006-10-14,26,230,6
970,2006-10-14,27,266,6
970,2006-10-14,28,245,7
970,2006-10-14,29,275,7
970,2006-10-14,30,357,7
970,2006-10-14,31,424,7
970,2006-10-14,32,500,8
970,2006-10-14,33,577,8
970,2006-10-14,34,624,8
970,2006-10-14,35,755,8
970,2006-10-14,36,732,9
970,2006-10-14,37,786,9
970,2006-10-14,38,898,9
970,2006-10-14,39,888,9
970,2006-10-14,40,910,10
970,2006-10-14,41,964,10
970,2006-10-14,42,973,10
970,2006-10-14,43,1021,10
970,2006-10-14,44,1043,11
970,2006-10-14,45,1052,11
970,2006-10-14,46,1081,11
970,2006-10-14,47,1112,11
970,2006-10-14,48,1112,12
970,2006-10-14,49,1139,12
970,2006-10-14,50,1128,12
970,2006-10-14,51,1125,12
970,2006-10-14,52,1048,13
970,2006-10-14,53,1092,13
970,2006-10-14,54,1079,13
970,2006-10-14,55,1117,13
970,2006-10-14,56,1008,14
970,2006-10-14,57,1013,14
970,2006-10-14,58,1038,14
970,2006-10-14,59,963,14
970,2006-10-14,60,1015,15
970,2006-10-14,61,985,15
970,2006-10-14,62,986,15
970,2006-10-14,63,961,15
970,2006-10-14,64,1005,16
970,2006-10-14,65,1007,16
970,2006-10-14,66,1005,16
970,2006-10-14,67,957,16
970,2006-10-14,68,954,17
970,2006-10-14,69,1015,17
970,2006-10-14,70,1029,17
970,2006-10-14,71,1079,17
970,2006-10-14,72,984,18
970,2006-10-14,73,899,18
970,2006-10-14,74,822,18
970,2006-10-14,75,821,18
970,2006-10-14,76,739,19
970,2006-10-14,77,612,19
970,2006-10-14,78,575,19
970,2006-10-14,79,540,19
970,2006-10-14,80,452,20
970,2006-10-14,81,410,20
970,2006-10-14,82,352,20
970,2006-10-14,83,359,20
970,2006-10-14,84,376,21
970,2006-10-14,85,378,21
970,2006-10-14,86,361,21
970,2006-10-14,87,320,21
970,2006-10-14,88,383,22
970,2006-10-14,89,350,22
970,2006-10-14,90,371,22
970,2006-10-14,91,365,22
970,2006-10-14,92,330,23
970,2006-10-14,93,334,23
970,2006-10-14,94,336,23
970,2006-10-14,95,322,23
970,2006-10-15,0,307,0
970,2006-10-15,1,273,0
970,2006-10-15,2,240,0
970,2006-10-15,3,217,0
970,2006-10-15,4,178,1
970,2006-10-15,5,145,1
970,2006-10-15,6,144,1
970,2006-10-15,7,115,1
970,2006-10-15,8,108,2
970,2006-10-15,9,113,2
970,2006-10-15,10,86,2
970,2006-10-15,11,99,2
970,2006-10-15,12,93,3
970,2006-10-15,13,67,3
970,2006-10-15,14,70,3
970,2006-10-15,15,59,3
970,2006-10-15,16,49,4
970,2006-10-15,17,59,4
970,2006-10-15,18,62,4
970,2006-10-15,19,46,4
970,2006-10-15,20,67,5
970,2006-10-15,21,62,5
970,2006-10-15,22,71,5
970,2006-10-15,23,90,5
970,2006-10-15,24,102,6
970,2006-10-15,25,144,6
970,2006-10-15,26,157,6
970,2006-10-15,27,155,6
970,2006-10-15,28,130,7
970,2006-10-15,29,169,7
970,2006-10-15,30,204,7
970,2006-10-15,31,221,7
970,2006-10-15,32,245,8
970,2006-10-15,33,286,8
970,2006-10-15,34,349,8
970,2006-10-15,35,432,8
970,2006-10-15,36,455,9
970,2006-10-15,37,546,9
970,2006-10-15,38,669,9
970,2006-10-15,39,720,9
970,2006-10-15,40,701,10
970,2006-10-15,41,697,10
970,2006-10-15,42,779,10
970,2006-10-15,43,788,10
970,2006-10-15,44,806,11
970,2006-10-15,45,881,11
970,2006-10-15,46,907,11
970,2006-10-15,47,921,11
970,2006-10-15,48,982,12
970,2006-10-15,49,994,12
970,2006-10-15,50,1003,12
970,2006-10-15,51,1035,12
970,2006-10-15,52,967,13
970,2006-10-15,53,905,13
970,2006-10-15,54,934,13
970,2006-10-15,55,894,13
970,2006-10-15,56,983,14
970,2006-10-15,57,921,14
970,2006-10-15,58,915,14
970,2006-10-15,59,909,14
970,2006-10-15,60,889,15
970,2006-10-15,61,898,15
970,2006-10-15,62,900,15
970,2006-10-15,63,943,15
970,2006-10-15,64,870,16
970,2006-10-15,65,955,16
970,2006-10-15,66,937,16
970,2006-10-15,67,931,16
970,2006-10-15,68,948,17
970,2006-10-15,69,965,17
970,2006-10-15,70,934,17
970,2006-10-15,71,846,17
970,2006-10-15,72,717,18
970,2006-10-15,73,756,18
970,2006-10-15,74,611,18
970,2006-10-15,75,583,18
970,2006-10-15,76,486,19
970,2006-10-15,77,534,19
970,2006-10-15,78,481,19
970,2006-10-15,79,189,19
970,2006-10-15,80,419,20
970,2006-10-15,81,387,20
970,2006-10-15,82,372,20
970,2006-10-15,83,360,20
970,2006-10-15,84,366,21
970,2006-10-15,85,368,21
970,2006-10-15,86,337,21
970,2006-10-15,87,275,21
970,2006-10-15,88,295,22
970,2006-10-15,89,252,22
970,2006-10-15,90,213,22
970,2006-10-15,91,175,22
970,2006-10-15,92,144,23
970,2006-10-15,93,137,23
970,2006-10-15,94,111,23
970,2006-10-15,95,117,23
970,2006-10-16,0,68,0
970,2006-10-16,1,64,0
970,2006-10-16,2,64,0
970,2006-10-16,3,39,0
970,2006-10-16,4,45,1
970,2006-10-16,5,42,1
970,2006-10-16,6,29,1
970,2006-10-16,7,28,1
970,2006-10-16,8,33,2
970,2006-10-16,9,25,2
970,2006-10-16,10,28,2
970,2006-10-16,11,22,2
970,2006-10-16,12,9,3
970,2006-10-16,13,12,3
970,2006-10-16,14,23,3
970,2006-10-16,15,30,3
970,2006-10-16,16,37,4
970,2006-10-16,17,28,4
970,2006-10-16,18,38,4
970,2006-10-16,19,48,4
970,2006-10-16,20,56,5
970,2006-10-16,21,76,5
970,2006-10-16,22,126,5
970,2006-10-16,23,178,5
970,2006-10-16,24,259,6
970,2006-10-16,25,378,6
970,2006-10-16,26,564,6
970,2006-10-16,27,665,6
970,2006-10-16,28,742,7
970,2006-10-16,29,1039,7
970,2006-10-16,30,1152,7
970,2006-10-16,31,1240,7
970,2006-10-16,32,1253,8
970,2006-10-16,33,1292,8
970,2006-10-16,34,1212,8
970,2006-10-16,35,1213,8
970,2006-10-16,36,980,9
970,2006-10-16,37,982,9
970,2006-10-16,38,903,9
970,2006-10-16,39,803,9
970,2006-10-16,40,805,10
970,2006-10-16,41,741,10
970,2006-10-16,42,764,10
970,2006-10-16,43,695,10
970,2006-10-16,44,750,11
970,2006-10-16,45,814,11
970,2006-10-16,46,753,11
970,2006-10-16,47,759,11
970,2006-10-16,48,800,12
970,2006-10-16,49,870,12
970,2006-10-16,50,807,12
970,2006-10-16,51,785,12
970,2006-10-16,52,778,13
970,2006-10-16,53,834,13
970,2006-10-16,54,809,13
970,2006-10-16,55,806,13
970,2006-10-16,56,815,14
970,2006-10-16,57,834,14
970,2006-10-16,58,845,14
970,2006-10-16,59,883,14
970,2006-10-16,60,957,15
970,2006-10-16,61,1006,15
970,2006-10-16,62,1041,15
970,2006-10-16,63,1047,15
970,2006-10-16,64,1094,16
970,2006-10-16,65,1213,16
970,2006-10-16,66,1126,16
970,2006-10-16,67,1076,16
970,2006-10-16,68,1183,17
970,2006-10-16,69,1157,17
970,2006-10-16,70,1286,17
970,2006-10-16,71,1262,17
970,2006-10-16,72,1167,18
970,2006-10-16,73,1053,18
970,2006-10-16,74,950,18
970,2006-10-16,75,887,18
970,2006-10-16,76,759,19
970,2006-10-16,77,669,19
970,2006-10-16,78,561,19
970,2006-10-16,79,517,19
970,2006-10-16,80,484,20
970,2006-10-16,81,434,20
970,2006-10-16,82,368,20
970,2006-10-16,83,412,20
970,2006-10-16,84,412,21
970,2006-10-16,85,385,21
970,2006-10-16,86,321,21
970,2006-10-16,87,325,21
970,2006-10-16,88,313,22
970,2006-10-16,89,281,22
970,2006-10-16,90,242,22
970,2006-10-16,91,230,22
970,2006-10-16,92,194,23
970,2006-10-16,93,170,23
970,2006-10-16,94,100,23
970,2006-10-16,95,90,23
970,2006-10-17,0,69,0
970,2006-10-17,1,64,0
970,2006-10-17,2,59,0
970,2006-10-17,3,57,0
970,2006-10-17,4,32,1
970,2006-10-17,5,30,1
970,2006-10-17,6,23,1
970,2006-10-17,7,38,1
970,2006-10-17,8,21,2
970,2006-10-17,9,28,2
970,2006-10-17,10,23,2
970,2006-10-17,11,14,2
970,2006-10-17,12,13,3
970,2006-10-17,13,17,3
970,2006-10-17,14,19,3
970,2006-10-17,15,19,3
970,2006-10-17,16,39,4
970,2006-10-17,17,32,4
970,2006-10-17,18,44,4
970,2006-10-17,19,42,4
970,2006-10-17,20,65,5
970,2006-10-17,21,91,5
970,2006-10-17,22,141,5
970,2006-10-17,23,186,5
970,2006-10-17,24,297,6
970,2006-10-17,25,429,6
970,2006-10-17,26,616,6
970,2006-10-17,27,693,6
970,2006-10-17,28,818,7
970,2006-10-17,29,1065,7
970,2006-10-17,30,1157,7
970,2006-10-17,31,1252,7
970,2006-10-17,32,1265,8
970,2006-10-17,33,1270,8
970,2006-10-17,34,1312,8
970,2006-10-17,35,1155,8
970,2006-10-17,36,1032,9
970,2006-10-17,37,1007,9
970,2006-10-17,38,936,9
970,2006-10-17,39,877,9
970,2006-10-17,40,823,10
970,2006-10-17,41,803,10
970,2006-10-17,42,806,10
970,2006-10-17,43,782,10
970,2006-10-17,44,775,11
970,2006-10-17,45,756,11
970,2006-10-17,46,820,11
970,2006-10-17,47,812,11
970,2006-10-17,48,854,12
970,2006-10-17,49,852,12
970,2006-10-17,50,772,12
970,2006-10-17,51,730,12
970,2006-10-17,52,801,13
970,2006-10-17,53,809,13
970,2006-10-17,54,791,13
970,2006-10-17,55,823,13
970,2006-10-17,56,836,14
970,2006-10-17,57,918,14
970,2006-10-17,58,893,14
970,2006-10-17,59,925,14
970,2006-10-17,60,956,15
970,2006-10-17,61,1009,15
970,2006-10-17,62,1068,15
970,2006-10-17,63,1131,15
970,2006-10-17,64,1122,16
970,2006-10-17,65,1212,16
970,2006-10-17,66,1186,16
970,2006-10-17,67,1149,16
970,2006-10-17,68,1227,17
970,2006-10-17,69,1163,17
970,2006-10-17,70,1299,17
970,2006-10-17,71,1271,17
970,2006-10-17,72,1192,18
970,2006-10-17,73,1192,18
970,2006-10-17,74,1056,18
970,2006-10-17,75,912,18
970,2006-10-17,76,831,19
970,2006-10-17,77,773,19
970,2006-10-17,78,618,19
970,2006-10-17,79,514,19
970,2006-10-17,80,488,20
970,2006-10-17,81,473,20
970,2006-10-17,82,427,20
970,2006-10-17,83,433,20
970,2006-10-17,84,441,21
970,2006-10-17,85,444,21
970,2006-10-17,86,390,21
970,2006-10-17,87,366,21
970,2006-10-17,88,359,22
970,2006-10-17,89,288,22
970,2006-10-17,90,319,22
970,2006-10-17,91,246,22
970,2006-10-17,92,249,23
970,2006-10-17,93,202,23
970,2006-10-17,94,157,23
970,2006-10-17,95,147,23
970,2006-10-18,0,123,0
970,2006-10-18,1,75,0
970,2006-10-18,2,68,0
970,2006-10-18,3,60,0
970,2006-10-18,4,56,1
970,2006-10-18,5,34,1
970,2006-10-18,6,35,1
970,2006-10-18,7,36,1
970,2006-10-18,8,19,2
970,2006-10-18,9,30,2
970,2006-10-18,10,23,2
970,2006-10-18,11,23,2
970,2006-10-18,12,25,3
970,2006-10-18,13,15,3
970,2006-10-18,14,22,3
970,2006-10-18,15,21,3
970,2006-10-18,16,34,4
970,2006-10-18,17,30,4
970,2006-10-18,18,43,4
970,2006-10-18,19,54,4
970,2006-10-18,20,54,5
970,2006-10-18,21,89,5
970,2006-10-18,22,135,5
970,2006-10-18,23,179,5
970,2006-10-18,24,279,6
970,2006-10-18,25,414,6
970,2006-10-18,26,628,6
970,2006-10-18,27,731,6
970,2006-10-18,28,813,7
970,2006-10-18,29,1054,7
970,2006-10-18,30,1189,7
970,2006-10-18,31,1276,7
970,2006-10-18,32,1289,8
970,2006-10-18,33,1296,8
970,2006-10-18,34,1154,8
970,2006-10-18,35,1177,8
970,2006-10-18,36,1046,9
970,2006-10-18,37,971,9
970,2006-10-18,38,927,9
970,2006-10-18,39,893,9
970,2006-10-18,40,824,10
970,2006-10-18,41,806,10
970,2006-10-18,42,822,10
970,2006-10-18,43,821,10
970,2006-10-18,44,786,11
970,2006-10-18,45,810,11
970,2006-10-18,46,804,11
970,2006-10-18,47,820,11
970,2006-10-18,48,826,12
970,2006-10-18,49,830,12
970,2006-10-18,50,828,12
970,2006-10-18,51,721,12
970,2006-10-18,52,835,13
970,2006-10-18,53,812,13
970,2006-10-18,54,856,13
970,2006-10-18,55,892,13
970,2006-10-18,56,825,14
970,2006-10-18,57,852,14
970,2006-10-18,58,906,14
970,2006-10-18,59,891,14
970,2006-10-18,60,935,15
970,2006-10-18,61,982,15
970,2006-10-18,62,1026,15
970,2006-10-18,63,1060,15
970,2006-10-18,64,1173,16
970,2006-10-18,65,1177,16
970,2006-10-18,66,1183,16
970,2006-10-18,67,1180,16
970,2006-10-18,68,1276,17
970,2006-10-18,69,1256,17
970,2006-10-18,70,1208,17
970,2006-10-18,71,1206,17
970,2006-10-18,72,1177,18
970,2006-10-18,73,1192,18
970,2006-10-18,74,1027,18
970,2006-10-18,75,932,18
970,2006-10-18,76,796,19
970,2006-10-18,77,764,19
970,2006-10-18,78,644,19
970,2006-10-18,79,601,19
970,2006-10-18,80,544,20
970,2006-10-18,81,475,20
970,2006-10-18,82,462,20
970,2006-10-18,83,469,20
970,2006-10-18,84,465,21
970,2006-10-18,85,464,21
970,2006-10-18,86,408,21
970,2006-10-18,87,477,21
970,2006-10-18,88,405,22
970,2006-10-18,89,323,22
970,2006-10-18,90,309,22
970,2006-10-18,91,250,22
970,2006-10-18,92,214,23
970,2006-10-18,93,186,23
970,2006-10-18,94,153,23
970,2006-10-18,95,124,23
970,2006-10-19,0,111,0
970,2006-10-19,1,94,0
970,2006-10-19,2,77,0
970,2006-10-19,3,56,0
970,2006-10-19,4,48,1
970,2006-10-19,5,42,1
970,2006-10-19,6,35,1
970,2006-10-19,7,34,1
970,2006-10-19,8,36,2
970,2006-10-19,9,28,2
970,2006-10-19,10,25,2
970,2006-10-19,11,30,2
970,2006-10-19,12,17,3
970,2006-10-19,13,20,3
970,2006-10-19,14,23,3
970,2006-10-19,15,32,3
970,2006-10-19,16,39,4
970,2006-10-19,17,26,4
970,2006-10-19,18,52,4
970,2006-10-19,19,47,4
970,2006-10-19,20,53,5
970,2006-10-19,21,88,5
970,2006-10-19,22,141,5
970,2006-10-19,23,206,5
970,2006-10-19,24,270,6
970,2006-10-19,25,428,6
970,2006-10-19,26,632,6
970,2006-10-19,27,727,6
970,2006-10-19,28,780,7
970,2006-10-19,29,976,7
970,2006-10-19,30,1084,7
970,2006-10-19,31,1125,7
970,2006-10-19,32,1150,8
970,2006-10-19,33,1160,8
970,2006-10-19,34,1043,8
970,2006-10-19,35,1112,8
970,2006-10-19,36,1050,9
970,2006-10-19,37,1042,9
970,2006-10-19,38,1029,9
970,2006-10-19,39,948,9
970,2006-10-19,40,854,10
970,2006-10-19,41,809,10
970,2006-10-19,42,871,10
970,2006-10-19,43,852,10
970,2006-10-19,44,852,11
970,2006-10-19,45,855,11
970,2006-10-19,46,826,11
970,2006-10-19,47,874,11
970,2006-10-19,48,898,12
970,2006-10-19,49,860,12
970,2006-10-19,50,850,12
970,2006-10-19,51,837,12
970,2006-10-19,52,859,13
970,2006-10-19,53,873,13
970,2006-10-19,54,863,13
970,2006-10-19,55,814,13
970,2006-10-19,56,884,14
970,2006-10-19,57,846,14
970,2006-10-19,58,901,14
970,2006-10-19,59,985,14
970,2006-10-19,60,996,15
970,2006-10-19,61,1081,15
970,2006-10-19,62,1060,15
970,2006-10-19,63,1170,15
970,2006-10-19,64,1168,16
970,2006-10-19,65,1247,16
970,2006-10-19,66,1202,16
970,2006-10-19,67,1241,16
970,2006-10-19,68,1217,17
970,2006-10-19,69,1282,17
970,2006-10-19,70,1249,17
970,2006-10-19,71,1277,17
970,2006-10-19,72,1247,18
970,2006-10-19,73,1157,18
970,2006-10-19,74,1057,18
970,2006-10-19,75,934,18
970,2006-10-19,76,870,19
970,2006-10-19,77,835,19
970,2006-10-19,78,726,19
970,2006-10-19,79,634,19
970,2006-10-19,80,608,20
970,2006-10-19,81,556,20
970,2006-10-19,82,510,20
970,2006-10-19,83,529,20
970,2006-10-19,84,598,21
970,2006-10-19,85,588,21
970,2006-10-19,86,559,21
970,2006-10-19,87,393,21
970,2006-10-19,88,385,22
970,2006-10-19,89,387,22
970,2006-10-19,90,300,22
970,2006-10-19,91,276,22
970,2006-10-19,92,240,23
970,2006-10-19,93,212,23
970,2006-10-19,94,168,23
970,2006-10-19,95,144,23
970,2006-10-20,0,131,0
970,2006-10-20,1,109,0
970,2006-10-20,2,92,0
970,2006-10-20,3,80,0
970,2006-10-20,4,70,1
970,2006-10-20,5,48,1
970,2006-10-20,6,54,1
970,2006-10-20,7,42,1
970,2006-10-20,8,40,2
970,2006-10-20,9,43,2
970,2006-10-20,10,30,2
970,2006-10-20,11,27,2
970,2006-10-20,12,36,3
970,2006-10-20,13,28,3
970,2006-10-20,14,36,3
970,2006-10-20,15,37,3
